Account Campaign ID,Account ID,CAMPAIGNSFORMSID,CTOR,Leads Rate,Email Date,Open Rate,Program Account ID Filter,Delivery Rate,Partners Count,Click Rate,eDM#,Reject Rate,Delivered,Country,Custom ID,Email Days Interval,Email Name,Email Schedule,Email Series Indication,Email Sort Order,Email Subject,Email Type,Emails Clicked Count,Emails Opened Count,Emails Rejected Count,Emails Sent Count,Event Notification Type,LTCR,Leads Count (All),Leads Count (Forms Only),Managed Campaign ID,Number of Records,Nurture ID,Nurture Name,Opportunities Count,Opportunities Value,Partner Name,Program Name,Region,Unique Email ID,Unsubscribe Requests Count
1649492,51776,0,100.00%,0.00%,3-3-2017,100.00%,True,100.00%,1,100.00%,,0%,1,Canada,104497,,Commvault - NetApp - Email 1 - Operations,3/3/2017 3:00:00 PM,,,Simplify your snapshot management of NetApp storage arrays,Single Email,1,1,0,1,,0.00%,0,0,1579062,1,,,0,0,Decisive Technologies,Global Partner Marketing,Americas,1649492,0
1667560,51262,0,4.76%,0.00%,4-18-2017,41.18%,True,96.23%,1,1.96%,,4%,51,Mexico,105917,,Commvault - Pure Storage - Email 3,4/18/2017 11:30:00 AM,,,A single platform for all your applications. Learn More,Single Email,1,21,2,53,,0.00%,0,0,1578570,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1667560,0
1664513,51262,0,10.71%,1.90%,3-23-2017,26.67%,True,92.92%,1,2.86%,,7%,105,Mexico,105917,,Commvault - Nutanix - Email 1,3/23/2017 1:30:00 PM,,,All the protection you need for your invisible infrastructure.,Single Email,3,28,8,113,,66.67%,2,2,1580269,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1664513,0
1667840,51570,0,6.06%,0.00%,3-26-2017,47.83%,True,95.83%,1,2.90%,,4%,69,Germany,105178,,Commvault - Nutanix - Email 1,3/26/2017 5:00:00 AM,,,All the protection you need for your invisible infrastructure.,Single Email,2,33,3,72,,0.00%,0,0,1580269,1,,,0,0,Advanced Digital Network Distribution,Global Partner Marketing,EMEA,1667840,1
1667509,51262,0,7.69%,0.00%,4-18-2017,20.80%,True,89.29%,1,1.60%,,11%,125,Mexico,105917,,Commvault - Nutanix - Email 3,4/18/2017 12:30:00 PM,,,"There's a better way to build, protect and optimize VMs throughout their lifecycle",Single Email,2,26,15,140,,0.00%,0,0,1580352,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1667509,0
1667494,51262,0,7.69%,0.00%,3-30-2017,24.07%,True,97.30%,1,1.85%,,3%,108,Mexico,105917,,Commvault - Nutanix - Email 2,3/30/2017 1:00:00 PM,,,Ride the next wave of IT transformation -  with Commvault and Nutanix,Single Email,2,26,3,111,,0.00%,0,0,1580349,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1667494,0
1727943,53903,0,50.00%,0.00%,7-11-2017,66.67%,True,100.00%,1,33.33%,,0%,3,Zimbabwe,521714,,Commvault - Pure Storage - Email 1,7/11/2017 3:00:00 AM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,1,2,0,3,,0.00%,0,0,1578551,1,,,0,0,dataage Solutions,Global Partner Marketing,EMEA,1727943,0
1666454,51262,0,8.33%,0.00%,3-23-2017,38.71%,True,100.00%,1,3.23%,,0%,31,Mexico,105917,,Commvault - Pure Storage - Email 1,3/23/2017 2:30:00 PM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,1,12,0,31,,0.00%,0,0,1578551,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1666454,0
1598909,49378,0,100.00%,0.00%,11-8-2016,100.00%,True,100.00%,1,100.00%,,0%,1,United States,,,Commvault - Pure Storage - Email 1,11/8/2016 10:15:00 AM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,1,1,0,1,,0.00%,0,0,1578551,1,,,0,0,Commvault To Partner Marketing,Global Partner Marketing,Americas,1598909,0
1598945,49378,0,0.00%,0.00%,11-11-2016,1.47%,True,100.00%,1,0.00%,,0%,341,United States,,,Commvault - Pure Storage - Email 1,11/11/2016 10:00:00 AM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,0,5,0,341,,,0,0,1578551,1,,,0,0,Commvault To Partner Marketing,Global Partner Marketing,Americas,1598945,0
1589900,49378,0,100.00%,100.00%,11-8-2016,100.00%,True,100.00%,1,100.00%,,0%,1,United States,,,Commvault - Pure Storage - Email 1,11/8/2016 10:00:00 AM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,1,1,0,1,,100.00%,98,1,1578551,1,,,0,0,Commvault To Partner Marketing,Global Partner Marketing,Americas,1589900,0
1590186,49378,0,0.00%,0.00%,10-26-2016,0.58%,True,99.71%,1,0.00%,,0%,343,United States,,,Commvault - Pure Storage - Email 1,10/26/2016 1:00:00 PM,,,Simplicity in a snapshot with Commvault and Pure Storage,Single Email,0,2,1,344,,,2,0,1578551,1,,,0,0,Commvault To Partner Marketing,Global Partner Marketing,Americas,1590186,0
1687850,52965,0,0.00%,0.00%,4-25-2017,13.89%,True,90.00%,1,0.00%,,10%,36,United States,514062,7,"Commvault - Cisco - Email 1 - Discover peace of mind for data management, backup and recovery",4/25/2017 11:45:00 AM,1,1,"Discover peace of mind for data management, backup and recovery",Series,0,5,4,40,,,0,0,1596329,1,51785,old - Commvault - Cisco - VM Campaign Emails,0,0,expoIT,Global Partner Marketing,Americas,1687850,0
1686386,52955,0,0.37%,0.00%,5-3-2017,7.25%,True,99.76%,1,0.03%,,0%,3739,United States,262453,7,Commvault - Nutanix - Email 2,5/3/2017 8:30:00 AM,1,2,Ride the next wave of IT transformation -  with Commvault and Nutanix,Series,1,271,9,3748,,0.00%,0,0,1596362,1,51787,old - Commvault - Nutanix Campaign Emails,0,0,NextGen Storage,Global Partner Marketing,Americas,1686386,17
1686389,52955,0,0.34%,0.00%,4-28-2017,7.71%,True,97.77%,1,0.03%,,2%,3772,United States,262453,7,Commvault - Nutanix - Email 3,4/28/2017 8:15:00 AM,1,3,"There's a better way to build, protect and optimize VMs throughout their lifecycle",Series,1,291,86,3858,,0.00%,0,0,1596365,1,51787,old - Commvault - Nutanix Campaign Emails,0,0,NextGen Storage,Global Partner Marketing,Americas,1686389,30
1697184,52767,0,2.86%,0.00%,5-17-2017,7.35%,True,96.75%,1,0.21%,,3%,476,United States,107048,7,Commvault - Microsoft - Email 2 - Microsoft Enterprise Applications ,5/17/2017 11:00:00 AM,1,2,Simplify and enhance how you protect and manage Microsoft applications and data,Series,1,35,16,492,,0.00%,0,0,1596317,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Continental Resources Inc,Global Partner Marketing,Americas,1697184,5
1674994,52272,0,1.92%,0.00%,5-24-2017,11.85%,True,89.05%,1,0.23%,,11%,439,United States,518113,7,Commvault - Microsoft - Email 2 - Microsoft Enterprise Applications ,5/24/2017 3:00:00 PM,1,2,Simplify and enhance how you protect and manage Microsoft applications and data,Series,1,52,54,493,,0.00%,0,0,1596317,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Business Bridge 2 USA LLC,Global Partner Marketing,Americas,1674994,3
1667521,51045,0,0.66%,0.00%,4-4-2017,4.44%,True,94.07%,1,0.03%,,6%,3427,United States,255515,7,Commvault - Microsoft - Email 2 - Microsoft Enterprise Applications ,4/4/2017 10:00:00 AM,1,2,Simplify and enhance how you protect and manage Microsoft applications and data,Series,1,152,216,3643,,0.00%,0,0,1596317,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Agility Systems,Global Partner Marketing,Americas,1667521,20
1687868,52965,0,0.00%,0.00%,5-9-2017,14.29%,True,97.22%,1,0.00%,,3%,35,United States,514062,7,Commvault - Cisco - Email 3 - Data is your strategic asset. Be confident you can use it,5/9/2017 9:30:00 AM,1,3,Data is your strategic asset. Be confident you can use it,Series,0,5,1,36,,,0,0,1596341,1,51785,old - Commvault - Cisco - VM Campaign Emails,0,0,expoIT,Global Partner Marketing,Americas,1687868,0
1697178,52767,0,6.00%,0.00%,5-16-2017,10.40%,True,85.74%,1,0.62%,,14%,481,United States,107048,7,Commvault - Microsoft - Email 1 - Azure Public Cloud ,5/16/2017 10:00:00 AM,1,1,Move to the cloud with confidence,Series,3,50,80,561,,0.00%,0,0,1596311,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Continental Resources Inc,Global Partner Marketing,Americas,1697178,7
1674988,52272,0,0.00%,0.00%,5-17-2017,11.79%,True,88.55%,1,0.00%,,11%,441,United States,518113,7,Commvault - Microsoft - Email 1 - Azure Public Cloud ,5/17/2017 3:00:00 PM,1,1,Move to the cloud with confidence,Series,0,52,57,498,,,0,0,1596311,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Business Bridge 2 USA LLC,Global Partner Marketing,Americas,1674988,2
1697069,52767,0,,,5-16-2017,,True,0.00%,1,,,100%,0,United States,107048,7,Commvault - Microsoft - Email 1 - Azure Public Cloud ,5/16/2017 10:00:00 AM,1,1,Move to the cloud with confidence,Series,0,0,1,1,,,0,0,1596311,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Continental Resources Inc,Global Partner Marketing,Americas,1697069,0
1667515,51045,0,0.00%,0.00%,3-28-2017,5.30%,True,96.23%,1,0.00%,,4%,3626,United States,255515,7,Commvault - Microsoft - Email 1 - Azure Public Cloud ,3/28/2017 10:00:00 AM,1,1,Move to the cloud with confidence,Series,0,192,142,3768,,,0,0,1596311,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Agility Systems,Global Partner Marketing,Americas,1667515,34
1675000,52272,0,2.22%,0.00%,5-31-2017,10.30%,True,89.55%,1,0.23%,,10%,437,United States,518113,7,Commvault - Microsoft - Email 3 - VM Backup & Lifecycle Management (Hyper-V),5/31/2017 3:00:00 PM,1,3,"Optimize how you manage, protect and recover your VMs",Series,1,45,51,488,,0.00%,0,0,1596323,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Business Bridge 2 USA LLC,Global Partner Marketing,Americas,1675000,2
1697190,52767,0,2.78%,0.00%,5-19-2017,7.73%,True,96.68%,1,0.21%,,3%,466,United States,107048,7,Commvault - Microsoft - Email 3 - VM Backup & Lifecycle Management (Hyper-V),5/19/2017 10:00:00 AM,1,3,"Optimize how you manage, protect and recover your VMs",Series,1,36,16,482,,0.00%,0,0,1596323,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Continental Resources Inc,Global Partner Marketing,Americas,1697190,2
1667527,51045,0,0.69%,0.00%,4-11-2017,4.27%,True,97.61%,1,0.03%,,2%,3395,United States,255515,7,Commvault - Microsoft - Email 3 - VM Backup & Lifecycle Management (Hyper-V),4/11/2017 10:00:00 AM,1,3,"Optimize how you manage, protect and recover your VMs",Series,1,145,83,3478,,0.00%,0,0,1596323,1,51784,"old - Commvault - Microsoft - Cloud, VM, Apps Campaign Emails",0,0,Agility Systems,Global Partner Marketing,Americas,1667527,12
1687862,52965,0,0.00%,0.00%,5-2-2017,11.11%,True,100.00%,1,0.00%,,0%,36,United States,514062,7,"Commvault - Cisco - Email 2 - Discover a simple, elegant data protection solution for your whole data center",5/2/2017 9:00:00 AM,1,2,"A simple, elegant data protection solution for your whole data center is yours for the taking",Series,0,4,0,36,,,0,0,1596335,1,51785,old - Commvault - Cisco - VM Campaign Emails,0,0,expoIT,Global Partner Marketing,Americas,1687862,0
1686376,52955,0,0.55%,0.00%,4-25-2017,9.37%,True,91.87%,1,0.05%,,8%,3897,United States,262453,7,Commvault - Nutanix - Email 1,4/25/2017 8:00:00 AM,1,1,All the protection you need for your invisible infrastructure.,Series,2,365,345,4242,,0.00%,0,0,1596359,1,51787,old - Commvault - Nutanix Campaign Emails,0,0,NextGen Storage,Global Partner Marketing,Americas,1686376,52
1768744,54718,0,0.00%,0.00%,10-10-2017,4.35%,True,95.83%,1,0.00%,,4%,23,United States,522255,,"Commvault - Cisco - Email 1 - Descubra la tranquilidad para la gestión, backup y recuperación de datos ESP",10/10/2017 11:00:00 AM,,,"Descubra la tranquilidad para la gestión, backup y recuperación de datos",Single Email,0,1,1,24,,,0,0,1637878,1,,,0,0,"Grupo Competec, S.A. de C.V.",AMS Partner Marketing,Americas,1768744,0
1741238,54718,0,0.00%,0.00%,9-19-2017,12.00%,True,96.15%,1,0.00%,,4%,25,United States,522255,,"Commvault - Cisco - Email 1 - Descubra la tranquilidad para la gestión, backup y recuperación de datos ESP",9/19/2017 8:00:00 AM,,,"Descubra la tranquilidad para la gestión, backup y recuperación de datos",Single Email,0,3,1,26,,,0,0,1637878,1,,,0,0,"Grupo Competec, S.A. de C.V.",EMEA Partner Marketing,Americas,1741238,1
1741246,54718,0,0.00%,0.00%,10-19-2017,30.43%,True,100.00%,1,0.00%,,0%,23,United States,522255,,Commvault - Cisco - Email 2 - Descubra una solución de protección de datos elegante y sencilla para todo el centro de datos ESP,10/19/2017 11:00:00 AM,,,Una solución simple de protección de datos para todo su centro de datos es suya para la toma,Single Email,0,7,0,23,,,0,0,1637884,1,,,0,0,"Grupo Competec, S.A. de C.V.",EMEA Partner Marketing,Americas,1741246,0
1891819,51306,0,7.79%,0.00%,5-3-2018,22.19%,True,96.39%,1,1.73%,,4%,347,Sweden,107794,,Service Provider Email - Introducing The Commvault Advantage,5/3/2018 3:30:00 AM,,,The Commvault Advantage!,Single Email,6,77,13,360,,0.00%,0,0,1643491,1,,,0,0,Arrow ECS - Sweden AB,EMEA Partner Marketing,EMEA,1891819,13
1877412,51306,0,100.00%,0.00%,4-27-2018,100.00%,True,100.00%,1,100.00%,,0%,1,Sweden,107794,,Service Provider Email - Introducing The Commvault Advantage,4/27/2018 9:00:00 AM,,,The Commvault Advantage!,Single Email,1,1,0,1,,0.00%,0,0,1643491,1,,,0,0,Arrow ECS - Sweden AB,EMEA Partner Marketing,EMEA,1877412,0
1899603,51306,0,1.32%,0.00%,5-17-2018,22.75%,True,97.09%,1,0.30%,,3%,334,Sweden,107794,,Service Provider Email - Become a Service Provider,5/17/2018 3:00:00 AM,,,Grow Your Business as a Commvault Service Provider,Single Email,1,76,10,344,,0.00%,0,0,1644781,1,,,0,0,Arrow ECS - Sweden AB,EMEA Partner Marketing,EMEA,1899603,7
1693864,49657,0,100.00%,0.00%,5-5-2017,100.00%,True,100.00%,1,100.00%,,0%,2,United States,99418,,Arrow to Partners Email Template,5/5/2017 5:30:00 PM,,,Drive more revenue with this Endpoint Campaign ,Single Email,2,2,0,2,,0.00%,0,0,1645225,1,,,0,0,Arrow,Arrow Marketing Team,Americas,1693864,0
1693811,49657,0,0.26%,0.00%,5-5-2017,15.55%,True,96.20%,1,0.04%,,4%,2483,United States,99418,,Arrow to Partners Email Template,5/5/2017 4:15:00 PM,,,Drive more revenue with this Endpoint Campaign ,Single Email,1,386,98,2581,,0.00%,0,0,1645225,1,,,0,0,Arrow,Arrow Marketing Team,Americas,1693811,8
1889708,53980,0,7.69%,0.00%,8-15-2018,5.12%,True,96.21%,1,0.39%,,4%,762,Kenya,114422,,Endpoint Data Protection - Buyer's Checklist,8/15/2018 3:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,3,39,30,792,,0.00%,0,0,1668525,1,,,0,0,Timeline Solutions,EMEA Partner Marketing,EMEA,1889708,1
1871251,53099,0,0.95%,0.00%,4-10-2018,6.11%,True,90.07%,1,0.06%,,10%,5171,United States,104483,,Endpoint Data Protection - Buyer's Checklist,4/10/2018 12:00:00 PM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,3,316,570,5741,,0.00%,0,0,1668525,1,,,0,0,Compugen Inc. - Canada,AMS Partner Marketing,Americas,1871251,13
1826147,53025,0,,0.00%,1-30-2018,0.00%,True,100.00%,1,0.00%,,0%,1,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,1/30/2018 9:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,0,0,1,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1826147,0
1826121,53025,0,,0.00%,1-30-2018,0.00%,True,100.00%,1,0.00%,,0%,2,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,1/30/2018 8:30:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,0,0,2,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1826121,0
1832836,53025,0,0.00%,0.00%,2-11-2018,23.81%,True,100.00%,1,0.00%,,0%,21,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,2/11/2018 6:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,5,0,21,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1832836,0
1802360,53441,0,16.52%,0.00%,11-30-2017,7.63%,True,97.35%,1,1.26%,,3%,1507,United States,,,Endpoint Data Protection - Buyer's Checklist,11/30/2017 5:30:00 PM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,19,115,41,1548,,0.00%,0,0,1668525,1,,,0,0,Commvault Employee Account - Clayton Dewberry,AMS CVLT Field,Americas,1802360,10
1809175,53025,0,0.00%,0.00%,12-17-2017,100.00%,True,100.00%,1,0.00%,,0%,1,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,12/17/2017 7:30:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,1,0,1,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1809175,0
1809183,53025,0,100.00%,0.00%,12-17-2017,100.00%,True,100.00%,1,100.00%,,0%,1,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,12/17/2017 8:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,1,1,0,1,,0.00%,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1809183,0
1826835,53025,0,,0.00%,1-31-2018,0.00%,True,100.00%,1,0.00%,,0%,1,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,1/31/2018 6:15:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,0,0,1,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1826835,0
1826828,53025,0,0.00%,0.00%,1-31-2018,50.00%,True,100.00%,1,0.00%,,0%,2,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,1/31/2018 5:45:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,1,0,2,,,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1826828,0
1815110,53025,0,100.00%,0.00%,1-8-2018,100.00%,True,100.00%,1,100.00%,,0%,2,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,1/8/2018 4:30:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,2,2,0,2,,0.00%,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1815110,0
1811733,53025,0,100.00%,0.00%,12-27-2017,50.00%,True,100.00%,1,50.00%,,0%,4,Egypt,294485,,Endpoint Data Protection - Buyer's Checklist,12/27/2017 5:15:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,2,2,0,4,,0.00%,0,0,1668525,1,,,0,0,Integrated Printing Solutions,EMEA Partner Marketing,EMEA,1811733,0
1815626,53866,0,8.33%,0.17%,1-10-2018,8.01%,True,90.08%,1,0.67%,,10%,599,India,184468,,Endpoint Data Protection - Buyer's Checklist,1/10/2018 1:15:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,4,48,66,665,,25.00%,1,1,1668525,1,,,0,0,IT Solutions India Private Limited,APAC Partner Marketing,APAC,1815626,2
1766530,53122,0,100.00%,0.00%,9-27-2017,7.14%,True,73.68%,1,7.14%,,26%,14,Nigeria,104317,,Endpoint Data Protection - Buyer's Checklist,9/27/2017 9:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,1,1,5,19,,0.00%,0,0,1668525,1,,,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1766530,0
1749709,51321,0,5.36%,1.45%,8-19-2017,16.23%,True,96.64%,1,0.87%,,3%,345,United Kingdom,,,Endpoint Data Protection - Buyer's Checklist,8/19/2017 1:45:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,3,56,12,357,,166.67%,5,5,1668525,1,,,0,0,Commvault,Global Partner Marketing,EMEA,1749709,2
1715005,53101,0,0.00%,0.00%,6-14-2017,100.00%,True,100.00%,1,0.00%,,0%,1,New Zealand,105945,,Endpoint Data Protection - Buyer's Checklist,6/14/2017 4:00:00 PM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,1,0,1,,,0,0,1668525,1,,,0,0,Nextgen Distribution NZ,Global Partner Marketing,APAC,1715005,0
1713349,53522,0,2.88%,0.00%,6-16-2017,18.10%,True,95.52%,1,0.52%,,4%,768,United States,258461,,Endpoint Data Protection - Buyer's Checklist,6/16/2017 6:30:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,4,139,36,804,,0.00%,0,0,1668525,1,,,0,0,"AEC Group, Inc.",Global Partner Marketing,Americas,1713349,4
1708512,51262,0,2.90%,0.34%,5-31-2017,23.39%,True,100.00%,1,0.68%,,0%,295,Mexico,105917,,Endpoint Data Protection - Buyer's Checklist,5/31/2017 11:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,2,69,0,295,,50.00%,1,1,1668525,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,Global Partner Marketing,Americas,1708512,1
1717233,53122,0,4.71%,0.22%,8-14-2017,18.89%,True,68.60%,1,0.89%,,31%,450,Nigeria,104317,,Endpoint Data Protection - Buyer's Checklist,8/14/2017 1:45:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,4,85,206,656,,25.00%,1,1,1668525,1,,,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1717233,1
1717190,53122,0,,0.00%,6-19-2017,0.00%,True,50.00%,1,0.00%,,50%,5,Nigeria,104317,,Endpoint Data Protection - Buyer's Checklist,6/19/2017 7:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,0,5,10,,,0,0,1668525,1,,,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1717190,0
1699396,53122,0,0.00%,0.00%,5-24-2017,10.00%,True,100.00%,1,0.00%,,0%,10,Nigeria,104317,,Endpoint Data Protection - Buyer's Checklist,5/24/2017 11:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,1,0,10,,,0,0,1668525,1,,,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1699396,0
1702375,53122,0,0.00%,0.00%,5-23-2017,20.00%,True,62.50%,1,0.00%,,38%,5,Nigeria,104317,,Endpoint Data Protection - Buyer's Checklist,5/23/2017 9:00:00 AM,,,Get Your Endpoint Data Protection Buyer's Checklist,Single Email,0,1,3,8,,,0,0,1668525,1,,,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1702375,0
