Comments,Is Post Date Current Month,Program Account ID Filter,Campaign ID,Campaign Name,Campaign Status,Campaign Topic,Company Name,Country,Currently Authorized,Date Created,Favorites,Followers On Date of Posting,Geographic Region Name,Total Interactions,Likes,Language,Number of Records,Page Views,Partner ID,Post Content,Post Creation Date,Post Date,Posted Indication,Program Name,Retweets,SW Account ID,Send On Date,Social Account ID,Social Name,Social Post ID,Unique Page Views
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,expoIT,United States,No,8/2/2017 4:27:09 PM,0,,Americas,0,0,,1,0,514062,"Simplification, productivity and risk reduction. All benefits Commvault customers reported to IDC. Learn more in this worldwide customer survey analysis.
https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/29/2017 1:14:24 PM,,0,Global Partner Marketing,0,52965,10/24/2017 11:00:00 AM,33583,LinkedIn,1569296,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,ThinkOn Inc.,Canada,No,10/19/2017 12:31:39 PM,0,,Americas,0,0,,1,0,118509,There are many benefits to Microsoft Office 365 - but what about #data management & protection? In his newest blog Tom Atanacio highlights what you should be thinking about http://ow.ly/bSYh100W7Bw,3/9/2018 12:54:56 PM,,0,AMS Partner Marketing,0,53115,3/13/2018 11:00:00 AM,35023,LinkedIn,1584977,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,3/9/2018 9:29:20 AM,0,0,Americas,0,0,,1,0,518113,Read about @Commvault’s ‘Highly-Differentiated Infrastructure’ solutions in @BCWUK http://www.businesscomputingworld.co.uk/news-post/commvault-unveils-highly-differentiated-infrastructure-solutions-with-hyperscale-software-and-appliance-offerings/ …,3/9/2018 9:29:21 AM,4/5/2018 1:00:07 PM,1,AMS Partner Marketing,0,52272,3/29/2018 1:00:00 PM,38563,Facebook,1584569,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Insight Direct USA Inc,United States,No,1/19/2018 8:51:59 AM,0,,Americas,0,0,,1,0,104284,To manage rising #datastorage & secondary #dataprotection storage demands @esg_global advises a #Scale-out approach http://ow.ly/56rd100R4gq,5/29/2018 1:36:35 PM,,0,AMS Partner Marketing,0,54376,6/7/2018 11:00:00 AM,36823,LinkedIn,1594266,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:04:20 PM,0,,Americas,0,0,,1,0,104311,"Save time and increase #dataprotection availability, agility and scale with #CommvaultHyperScaleAppliance http://ow.ly/YRKS100SSR7",1/24/2018 3:04:21 PM,,0,AMS Partner Marketing,0,47297,2/21/2018 1:00:00 PM,35345,Facebook,1580308,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,"CORPORACION NETIX, C.A.",Venezuela,No,1/19/2018 1:30:30 PM,0,190,Americas,0,0,,1,0,,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,3/1/2018 5:22:18 PM,4/12/2018 3:00:05 PM,1,AMS Partner Marketing,0,53702,4/12/2018 3:00:00 PM,36843,Twitter,1584004,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:05:24 PM,0,,Americas,0,0,,1,0,104311,"""Tired of the data protection merry-go-round; build, install, test, and repeat and repeat? Commvault HyperScale™ Appliance breaks the cycle with greater scale, availability, and agility for on-premises environments http://ow.ly/KWUZ100SSR8",5/29/2018 1:37:01 PM,,0,AMS Partner Marketing,0,47297,6/12/2018 11:00:00 AM,37026,LinkedIn,1594284,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),Ecuador,No,3/28/2018 1:34:51 PM,0,,Americas,0,0,,1,0,111727,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,3/28/2018 1:34:52 PM,,0,Global Partner Marketing,0,56571,3/15/2018 11:00:00 AM,34803,Facebook,1585358,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Inactive,HyperScale Appliance,dataage Solutions,Zimbabwe,No,1/22/2018 5:14:02 AM,0,,EMEA,0,0,,1,0,521714,Learn more about #Commvault #HyperScale Technology. Watch our on-demand webinar here:http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377,3/6/2018 5:49:17 PM,,0,AMS Partner Marketing,0,53903,4/25/2018 10:00:00 AM,38574,LinkedIn,1584485,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:05:24 PM,0,,Americas,0,0,,1,0,104311,Read about @Commvault’s ‘Highly-Differentiated Infrastructure’ solutions in @BCWUK http://www.businesscomputingworld.co.uk/news-post/commvault-unveils-highly-differentiated-infrastructure-solutions-with-hyperscale-software-and-appliance-offerings/ …,5/29/2018 1:38:50 PM,,0,AMS Partner Marketing,0,47297,7/3/2018 11:00:00 AM,37024,LinkedIn,1594392,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,"CORPORACION NETIX, C.A.",Venezuela,No,1/19/2018 1:30:30 PM,0,184,Americas,0,0,,1,2,,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,1/19/2018 1:30:32 PM,2/5/2018 3:00:06 PM,1,AMS Partner Marketing,0,53702,2/5/2018 3:00:00 PM,34543,Twitter,1580285,2
0,No,True,1763962,Cloud campaign - LinkedIn - ESP,Active,,M&S Soluciones SAS - Colombia,United States,No,10/17/2017 10:41:29 AM,0,,Americas,0,0,,1,0,518680,¿Utiliza un producto de #gestióndedatos compatible con la TI híbrida? Descubra casos prácticos de protección de datos en la nube. https://www.youtube.com/watch?v=JEmCxGNi5Z8 Mira el video y opina.,4/25/2018 5:53:23 PM,,0,Global Partner Marketing,0,53103,5/22/2018 4:00:00 PM,38570,LinkedIn,1589597,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,Agility Systems,United States,No,8/20/2018 12:41:59 PM,0,,Americas,0,0,,1,0,255515,Great coverage from @TechTarget and @SoniaLeliiTT on Commvault's new #HyperScale technologies. Must read: http://ow.ly/EfZp100ReNi #bigdata,8/20/2018 12:42:00 PM,,0,AMS Partner Marketing,0,51045,4/19/2018 3:00:00 PM,40865,Twitter,1584020,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,StorIT Distribution,United Arab Emirates,No,8/13/2017 9:19:37 AM,0,,EMEA,0,0,,1,0,186852,"Simplification, productivity and risk reduction. That’s how our customers describe their Commvault experience https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/13/2017 9:20:00 AM,,0,Global Partner Marketing,0,45715,8/23/2017 3:00:00 PM,33703,Facebook,1561511,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 4:55:51 PM,0,,Americas,0,0,,1,0,104311,Commvault Says Game On With New Hyperscale Appliance - http://www.themoneystreet.com/commvault-says-game-on-with-new-hyperscale-appliance/ …,1/24/2018 4:55:52 PM,1/30/2018 10:00:04 AM,1,AMS Partner Marketing,0,47297,1/30/2018 10:00:00 AM,37024,LinkedIn,1580318,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,ThinkOn Inc.,Canada,No,10/19/2017 12:31:39 PM,0,,Americas,0,0,,1,0,118509,There are many benefits to Microsoft Office 365 - but what about #data management & protection? In his newest blog Tom Atanacio highlights what you should be thinking about http://ow.ly/bSYh100W7Bw,3/9/2018 12:54:56 PM,,0,AMS Partner Marketing,0,53115,3/13/2018 11:00:00 AM,38571,LinkedIn,1584977,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,, Commvault Employee Account - Adam Hilliard,United States,No,8/30/2017 11:58:20 AM,0,,Americas,0,0,,1,0,,Turn your cloud strategy into an operational reality. Start with data https://www.youtube.com/watch?v=1_4EKcRot4Y,8/30/2017 11:58:47 AM,,0,AMS CVLT Field,0,51238,10/19/2017 3:00:00 PM,34063,Facebook,1569392,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Grupo Dice SA de CV - Mexico,United States,No,9/5/2017 2:24:30 PM,0,,Americas,0,0,,1,0,274985,If you didn't catch #Microsoft @Azure Solution Showcase #Webinar- its available on-demand now! Lots of expert insight plus awesome demos http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,3/9/2018 1:13:23 PM,,0,Global Partner Marketing,0,53152,3/27/2018 11:00:00 AM,34184,Facebook,1585430,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Ingram Micro Limited - Thailand,Thailand,No,7/4/2018 5:51:38 AM,0,,APAC,0,0,,1,0,107505,How does a city use #cloud for #backup & #disasterrecovery to better serve citizens? Watch our video https://www.youtube.com/watch?v=I5ctiQ2RvHk,7/4/2018 5:51:42 AM,,0,Global Partner Marketing,0,55348,4/26/2018 11:00:00 AM,40386,Facebook,1585646,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,4/6/2018 1:16:33 PM,0,,Americas,0,0,,1,0,518113,Why not invest in a #scale-out architecture that lets you simplify and optimize your hardware investment? See what the #Commvault #HyperScale Appliance and its #scale-out architecture has to offer your business. http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377,5/29/2018 1:41:16 PM,,0,AMS Partner Marketing,0,52272,7/17/2018 11:00:00 AM,34183,LinkedIn,1594464,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,DSN Group,United States,No,2/1/2018 2:12:39 PM,0,,Americas,0,0,,1,0,109046,Learn more about #Commvault #HyperScale Technology. Watch our on-demand webinar here:http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377,5/29/2018 1:41:55 PM,,0,AMS Partner Marketing,0,53293,7/24/2018 11:00:00 AM,37423,LinkedIn,1594500,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,E-Level Consulting SA de CV,Mexico,No,9/13/2017 12:53:45 PM,0,,Americas,0,0,,1,0,186802,If you didn't catch Commvault's #Microsoft @Azure Solution Showcase #Webinar with @virtualpenny & @sdansereau its available on-demand now! http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,3/9/2018 1:14:50 PM,,0,Global Partner Marketing,0,54624,4/3/2018 11:00:00 AM,34287,Facebook,1585478,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Zettastor BV,Netherlands,No,8/16/2017 6:03:40 AM,0,,EMEA,0,0,,1,0,104298,"Simplification, productivity and risk reduction. All benefits Commvault customers reported to IDC. Learn more in this worldwide customer survey analysis.
https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/29/2017 1:14:24 PM,,0,EMEA Partner Marketing,0,51335,10/24/2017 11:00:00 AM,38584,LinkedIn,1569296,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:05:24 PM,0,,Americas,0,0,,1,0,104311,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,5/29/2018 1:41:37 PM,,0,AMS Partner Marketing,0,47297,7/19/2018 12:00:00 PM,37024,LinkedIn,1594482,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:08:51 PM,0,,Americas,0,0,,1,0,104311,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,3/1/2018 5:22:18 PM,,0,AMS Partner Marketing,0,47297,4/12/2018 3:00:00 PM,34205,Twitter,1584004,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Inactive,,ITANDT Solutions Ltd,Nigeria,No,9/6/2017 9:07:50 AM,0,,EMEA,0,0,,1,1,204964,"For all purpose #data management, you need a platform designed for more than #backup. See capabilities report https://www.gartner.com/doc/reprints?id=1-32CTR60&ct=160331&st=sb&kui=rJCvzgfTr91gZN1XZmO4rQ",9/6/2017 9:08:11 AM,,0,Global Partner Marketing,0,52662,9/6/2017 3:00:00 PM,31843,Facebook,1561531,1
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,2/22/2018 4:10:06 PM,0,,Americas,0,0,,1,0,518113,Great new coverage from @TechRepublic about Commvault's #HyperScale appliance. Check it out: http://ow.ly/y0CW30g5PQG #scaleout #scaleup,3/6/2018 5:55:49 PM,,0,AMS Partner Marketing,0,52272,3/22/2018 1:00:00 PM,35523,Facebook,1584561,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Inactive,,Fortuna Data,United Kingdom,No,10/4/2017 12:01:29 PM,0,,EMEA,0,0,,1,0,133554,Do you need to replace your old system before moving to cloud? Learn more. https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf,10/4/2017 12:01:56 PM,,0,Global Partner Marketing,0,51644,10/26/2017 3:00:00 PM,34703,Facebook,1569408,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,3/9/2018 9:29:20 AM,0,,Americas,0,0,,1,0,518113,Backup software specialist Commvault debuts its first hardware product http://tek.io/2zMnDDd,3/9/2018 9:29:21 AM,,0,AMS Partner Marketing,0,52272,3/28/2018 1:00:00 PM,35523,Facebook,1584565,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,expoIT,United States,No,3/17/2018 4:42:49 PM,0,10,Americas,3,0,,1,0,514062,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,3/17/2018 4:42:49 PM,4/26/2018 3:00:03 PM,1,AMS Partner Marketing,3,52965,4/12/2018 3:00:00 PM,38743,Twitter,1584004,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Decisive Technologies,Canada,No,1/5/2018 10:33:26 AM,0,,Americas,0,0,,1,0,104497,Great coverage from @TechTarget and @SoniaLeliiTT on Commvault's new #HyperScale technologies. Must read: http://ow.ly/EfZp100ReNi #bigdata,3/6/2018 5:54:19 PM,,0,AMS Partner Marketing,0,51776,3/13/2018 1:00:00 PM,35863,Facebook,1584549,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Zettastor BV,Netherlands,No,8/16/2017 6:03:40 AM,0,,EMEA,0,0,,1,0,104298,How does a city use #cloud for #backup & #disasterrecovery to better serve citizens? Watch our video https://www.youtube.com/watch?v=I5ctiQ2RvHk,3/9/2018 1:06:21 PM,,0,EMEA Partner Marketing,0,51335,5/1/2018 11:00:00 AM,38584,LinkedIn,1585292,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,expoIT,United States,No,3/17/2018 4:37:45 PM,0,,Americas,0,0,,1,0,514062,"Save time and money with Commvault HyperScale™ Appliance. A fully integrated data protection appliance saving time over a traditional build your own product and a subscription pricing model consolidates hardware, software, and refreshes every three years http://ow.ly/KWUZ100SSR8",5/29/2018 1:39:56 PM,,0,AMS Partner Marketing,0,52965,7/12/2018 11:00:00 AM,33583,LinkedIn,1594446,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,DSN Group,United States,No,7/31/2018 9:54:09 AM,0,,Americas,0,0,,1,0,109046,Part of the 2020 #cloud crowd? Check the small print - your data isn’t backed-up unless YOU do it in the public cloud...https://t.co/zqZlhibi9L,7/31/2018 9:54:14 AM,,0,AMS Partner Marketing,0,53293,4/19/2018 11:00:00 AM,40283,Facebook,1585598,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Ingram Micro Limited - Thailand,Thailand,No,7/4/2018 5:51:38 AM,0,,APAC,1,1,,1,0,107505,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,7/4/2018 5:51:42 AM,7/12/2018 11:00:10 AM,1,Global Partner Marketing,0,55348,3/15/2018 11:00:00 AM,40386,Facebook,1585358,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Netconsulting Informatica Prestacao de Servicos Ltda,Brazil,Yes,9/25/2017 8:39:00 AM,0,500,Americas,1,1,,1,0,523618,Commvault have been selected by @CRN editorial team as a Cool #Cloud #Storage Vendor - Recognized for creativity & innovation. Check out the press release http://ow.ly/pr4X100YnCt,3/9/2018 1:00:28 PM,4/3/2018 11:00:03 AM,1,Global Partner Marketing,0,55722,4/3/2018 11:00:00 AM,37563,LinkedIn,1585124,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Agility Systems,United States,No,11/3/2017 7:56:12 AM,0,,Americas,0,0,,1,0,255515,"In his new article, Ananth Balasubramanian addresses how #healthcare organizations can assess their #cloud #datamanagement strategy, and address its weakest links. http://ow.ly/8bUO30i8Q8T",3/9/2018 1:15:57 PM,,0,Global Partner Marketing,0,51045,4/5/2018 11:00:00 AM,35371,Facebook,1585502,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Eagle Technologies,United States,No,11/2/2017 12:22:53 PM,0,,Americas,0,0,,1,0,104311,How does a city use #cloud for #backup & #disasterrecovery to better serve citizens? Watch our video https://www.youtube.com/watch?v=I5ctiQ2RvHk,3/9/2018 1:20:43 PM,,0,AMS Partner Marketing,0,47297,4/26/2018 11:00:00 AM,35345,Facebook,1585646,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,"CORPORACION NETIX, C.A.",Venezuela,No,1/19/2018 1:30:30 PM,0,184,Americas,0,0,,1,0,,Learn more about #Commvault #HyperScale Technology. Watch our on-demand webinar here: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377,1/19/2018 1:30:32 PM,2/7/2018 3:00:07 PM,1,AMS Partner Marketing,0,53702,2/7/2018 3:00:00 PM,34543,Twitter,1580309,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,StorIT Distribution,United Arab Emirates,No,8/13/2017 9:19:37 AM,0,,EMEA,0,0,,1,0,186852,"Shift to the cloud, maintain security and see cost savings? How the City of San Mateo worked with Commvault to manage data in the cloud. 
https://www.youtube.com/watch?v=I5ctiQ2RvHk",8/13/2017 9:20:01 AM,,0,Global Partner Marketing,0,45715,9/14/2017 3:00:00 PM,33703,Facebook,1561546,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Open Storage Solutions - Canada,Canada,No,11/3/2017 1:14:01 PM,0,,Americas,0,0,,1,0,104476,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,3/7/2018 11:34:01 AM,,0,Global Partner Marketing,0,50895,3/15/2018 2:00:00 PM,38492,Twitter,1584657,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,3/14/2018 1:49:12 PM,0,,Americas,0,0,,1,0,518113,"Learn how to evolve data management to a modern scale-out approach delivered in an all-in-one integrated appliance. Commvault HyperScale™ Appliance is an easy-to-acquire, install, manage, patch, and support solution http://ow.ly/YRKS100SSR7",3/14/2018 1:49:13 PM,,0,AMS Partner Marketing,0,52272,3/8/2018 1:00:00 PM,38563,Facebook,1584545,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,, Commvault Employee Account - Adam Hilliard,United States,No,9/25/2017 5:22:03 PM,0,,Americas,0,0,,1,0,,There are 5 key elements to planning a cloud data management strategy. Make sure you have them ticked off your list https://cloud.kapostcontent.net/pub/7ba70328-4314-4ff6-81d4-267bcb3df8de/5-steps-to-develop-your-cloud-data-management-strategy.pdf,9/25/2017 5:22:22 PM,,0,AMS CVLT Field,0,51238,9/26/2017 11:00:00 AM,38583,LinkedIn,1569248,0
0,Yes,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,expoIT,United States,No,8/2/2017 4:27:09 PM,0,,Americas,0,0,,1,0,514062,"Survey shows Commvault customers saw value by augmenting or replacing competitive data management solutions. Learn more. 
https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/2/2017 4:27:33 PM,8/22/2017 11:00:02 AM,1,Global Partner Marketing,0,52965,8/22/2017 11:00:00 AM,37064,LinkedIn,1561591,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Blair Technology Solutions Inc,United States,No,7/20/2017 3:20:06 PM,0,136,Americas,1,0,,1,36,517694,How does a city use #cloud for #backup & #disasterrecovery to better serve citizens? Watch our video https://www.youtube.com/watch?v=I5ctiQ2RvHk,8/29/2017 12:42:55 PM,10/6/2017 2:00:06 PM,1,Global Partner Marketing,1,53021,10/6/2017 2:00:00 PM,33303,Twitter,1569056,36
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Foresight Software Solutions,India,No,4/9/2018 7:38:19 AM,0,308,APAC,0,0,,1,0,0014000000v5JxCAAU,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,4/9/2018 7:38:27 AM,4/12/2018 3:30:05 AM,1,APAC Partner Marketing,0,48897,3/15/2018 11:00:00 AM,37843,LinkedIn,1584998,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),Ecuador,No,3/28/2018 1:36:04 PM,0,,Americas,0,0,,1,0,111727,Commvault now protects applications and data on Azure Stack. To learn more check out this post - https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack … #azurestack #cleur #commvault #backup #bcdr #hybrid #azure @Commvault,3/28/2018 1:36:13 PM,5/8/2018 1:00:45 PM,1,Global Partner Marketing,0,56571,4/16/2018 2:00:00 PM,34805,Twitter,1584819,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:05:24 PM,0,,Americas,0,0,,1,0,104311,Backup software specialist Commvault debuts its first hardware product http://tek.io/2zMnDDd,5/29/2018 1:37:58 PM,,0,AMS Partner Marketing,0,47297,6/21/2018 11:00:00 AM,37026,LinkedIn,1594338,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Zettastor BV,Netherlands,No,8/16/2017 6:03:40 AM,0,,EMEA,0,0,,1,0,104298,"You want to go to cloud, but you want to securely manage data. You can do both. 
https://www.youtube.com/watch?v=1_4EKcRot4Y",8/29/2017 1:14:22 PM,,0,EMEA Partner Marketing,0,51335,10/17/2017 11:00:00 AM,38584,LinkedIn,1569284,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:08:51 PM,0,,Americas,0,0,,1,0,104311,Great coverage from @TechTarget and @SoniaLeliiTT on Commvault's new #HyperScale technologies. Must read: http://ow.ly/EfZp100ReNi #bigdata,3/1/2018 4:27:22 PM,,0,AMS Partner Marketing,0,47297,3/7/2018 5:00:00 PM,34205,Twitter,1583908,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,3/14/2018 1:49:12 PM,0,,Americas,0,0,,1,0,518113,"Save time and increase #dataprotection availability, agility and scale with #CommvaultHyperScaleAppliance http://ow.ly/YRKS100SSR7",3/14/2018 1:49:13 PM,,0,AMS Partner Marketing,0,52272,4/25/2018 1:00:00 PM,35523,Facebook,1584597,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,, Commvault Employee Account - Adam Hilliard,United States,No,5/17/2018 4:22:23 AM,0,,Americas,0,0,,1,0,,Part of the 2020 #cloud crowd? Check the small print - your data isn’t backed-up unless YOU do it in the public cloud...https://t.co/zqZlhibi9L,5/17/2018 4:22:25 AM,,0,AMS CVLT Field,0,51238,4/19/2018 11:00:00 AM,39491,Facebook,1585598,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,Agility Systems,United States,No,8/20/2018 12:41:59 PM,0,,Americas,0,0,,1,0,255515,Learn more about #Commvault #HyperScale Technology. Watch our on-demand webinar here: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377,8/20/2018 12:42:00 PM,,0,AMS Partner Marketing,0,51045,4/17/2018 3:00:00 PM,35372,Twitter,1584012,0
0,No,True,1763966,Cloud campaign - Twitter - ESP,Active,,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,United States,No,1/30/2018 2:19:32 PM,0,,Americas,0,0,,1,0,519590,Vea cómo Harper Collins creó una visión única de protección de datos y #recuperaciónantedesastres on-premise y en la #nube. https://kapost-files-prod.s3.amazonaws.com/published/57446c22625bd4614000004d/case-study-harpercollins.pdf?kui=P8jr4V2c4_irXkONb_XzxA #ITHibrida,4/25/2018 5:42:03 PM,,0,Global Partner Marketing,0,55824,5/28/2018 2:00:00 PM,39545,Twitter,1589542,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Ingram Micro Limited - Thailand,Thailand,No,7/23/2018 3:14:44 AM,0,,APAC,0,0,,1,0,107505,"In his new article, Ananth Balasubramanian addresses how #healthcare organizations can assess their #cloud #datamanagement strategy, and address its weakest links. http://ow.ly/8bUO30i8Q8T",7/23/2018 3:14:45 AM,,0,APAC Partner Marketing,0,55348,4/5/2018 11:00:00 AM,40005,Facebook,1585502,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,AwakeTek SA,Panama,No,5/9/2018 9:39:46 AM,0,,Americas,0,0,,1,0,301642,If you didn't catch Commvault's #Microsoft @Azure Solution Showcase #Webinar with @virtualpenny & @sdansereau its available on-demand now! http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,5/9/2018 9:39:54 AM,,0,AMS Partner Marketing,0,57330,4/5/2018 11:00:00 AM,38948,LinkedIn,1585145,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,, Commvault Employee Account - Adam Hilliard,United States,No,8/30/2017 11:58:20 AM,0,,Americas,0,0,,1,0,,"Simplification, productivity and risk reduction. That’s how our customers describe their Commvault experience https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/30/2017 11:58:47 AM,,0,AMS CVLT Field,0,51238,10/24/2017 3:00:00 PM,38605,Facebook,1569400,0
